id,file_dir,content
8992,E:\DATN\dataframe\train_file\89.txt,"Note: Bài viết này được viết dựa trên ý hiểu cá nhân thông qua mình đọc các blog posts và papers, mọi ý kiến đóng góp xin vui lòng write comments down below or send throught email của mình ."
8993,E:\DATN\dataframe\train_file\89.txt,"Nếu nó có ích cho bạn, đừng tiếc 1 upvote cho mình nhé  ."
8994,E:\DATN\dataframe\train_file\89.txt,Ảnh minh họa cho compression model
8995,E:\DATN\dataframe\train_file\89.txt,"Trước khi đi vào chi tiết về cách thức hoạt động, cách implement, chúng ta sẽ cùng nhau tìm hiểu sơ qua Neural Network Compression là gì, và tại sao cần quan tâm đến techniques này nhé."
8996,E:\DATN\dataframe\train_file\89.txt,"Đầu tiên, có thể nói các thuật toán Neural Network Compression là một nhánh nhỏ trong tập thuật toán model optimization, nó được sinh ra với mục đích giúp giải quyết bài toán khi deploy các model Deep Learning trên các thiết bị phần cứng không được mạnh mẽ như (mobile devices, ...)."
8997,E:\DATN\dataframe\train_file\89.txt,"Với một mô hình deep learning, sẽ luôn có 1 câu hỏi thường trực là liệu model này có khả năng ứng dụng thực tế hay không, có khả năng chạy realtime trên một device đời thường để khi deploy lên ai cũng có thể sử dụng được không."
8998,E:\DATN\dataframe\train_file\89.txt,"Thật sự là không dễ dàng gì khi mà chúng ta luôn phải trade-off giữa độ chính xác và tốc độ xử lý của 1 mô hình, thông thường độ chính xác cao như ở 1 số paper SOTA (state-of-the-art) thường chứa 1 lượng tham số rất lớn (chục triệu đến hàng trăm triệu tham số) dẫn đến việc lưu trữ và tính toán trở lên khó khăn hơn rất nhiều nếu không có các thiết bị hỗ trợ (như GPU), còn một số mô hình quá ít tham số thì dẫn đến việc đôi khi lại không đủ sâu để học được hết các features và trả về độ chính xác đủ tốt."
8999,E:\DATN\dataframe\train_file\89.txt,"Vì vậy, các phương pháp optimize model ra đời giúp các model này trở lên gọn nhẹ hơn, nhỏ hơn nhưng vẫn đủ mạnh mẽ như model ban đầu khi đưa chúng chạy trên các ứng dụng thực tế, điều này là rất cần thiết vì không ai trong chúng ta muốn một model tiêu tốn bao công training lại không thể apply vào bất kì ứng dụng nào."
9000,E:\DATN\dataframe\train_file\89.txt,"Hiện nay có khá nhiều các thuật toán model compression, có thể kể đến như: Network Pruning and Quantization, Low-rank Factorization, Transferred/compact convolutional filters or Knowledge distillation, ... Cùng xem qua bảng tổng quan về ý tưởng, ứng dụng của các thuật toán qua ảnh dưới đây:"
9001,E:\DATN\dataframe\train_file\89.txt,Ảnh được copy từ official paper
9002,E:\DATN\dataframe\train_file\89.txt,"Mỗi thuật toán có một nguyên lý hoạt động khác nhau, giờ chúng ta sẽ cùng tìm hiểu chi tiết một số thuật toán thông dụng."
9003,E:\DATN\dataframe\train_file\89.txt,"Ở đây, mình giả sử chúng ta đã train được 1 model đủ tốt, nghĩa là chúng ta hài lòng về độ chính xác, nhưng vì nó quá nặng cả về size lẫn thời gian tính toán, gặp khó khăn khi ta muốn đóng gói và deploy để thử nghiệm."
9004,E:\DATN\dataframe\train_file\89.txt,Do đó chúng ta muốn nén cái model này lại để nó bé và nhanh hơn.
9005,E:\DATN\dataframe\train_file\89.txt,Dưới đây là một vài techniques chúng ta có thể sử dụng:
9006,E:\DATN\dataframe\train_file\89.txt,2.1 Network Pruning
9007,E:\DATN\dataframe\train_file\89.txt,Ảnh minh họa cho Network Pruning
9008,E:\DATN\dataframe\train_file\89.txt,"Đúng với ý nghĩa của từ ""Pruning"", kĩ thuật này dựa trên ý tưởng loại bỏ đi những thành phần dư thừa trên toàn bộ tham số mô hình."
9009,E:\DATN\dataframe\train_file\89.txt,"Trong tổng số những tham số mà mô hình đang lưu trữ, sẽ có những tham số đóng vai trò chính và cũng có những tham số không đóng góp được gì nhiều."
9010,E:\DATN\dataframe\train_file\89.txt,Sự đóng góp này được thể hiện qua giá trị weight mà nó đang lưu trữ.
9011,E:\DATN\dataframe\train_file\89.txt,Giá trị lớn hơn đóng vai trò lớn hơn và ngược lại.
9012,E:\DATN\dataframe\train_file\89.txt,Do đó việc tìm ra một ngưỡng (threshold) để phân loại giữa đâu là weight quan trọng và đâu là weight không quan trọng là cốt lõi của thuật toán này.
9013,E:\DATN\dataframe\train_file\89.txt,Các threshold này có thể là 1 số do ta tự định nghĩa hoặc cũng có thể dynamic theo kiểu là giá trị độ lệch chuẩn (standard deviation) của tập weights.
9014,E:\DATN\dataframe\train_file\89.txt,"Quan sát ảnh phía trên có thể thấy, các connection có giá trị weight nhỏ hơn giá trị threshold này sẽ bị lược bỏ (xét về 0), dẫn đến chúng ta sẽ thu được các sparse weight matrix hay còn gọi là ma trận weight rời rạc."
9015,E:\DATN\dataframe\train_file\89.txt,"Tại thời điểm này, sau khi pruning chất lượng mô hình sẽ không còn được như ban đầu vì nó đã bị cắt đi một vài thành phần."
9016,E:\DATN\dataframe\train_file\89.txt,Do đó chúng ta cần train lại pruned model để các weights params của nó được cập nhật lại các giá trị mới sao cho nó bù lại được những gì nó đã mất.
9017,E:\DATN\dataframe\train_file\89.txt,Kỹ thuật này được gọi là Iterative Pruning.
9018,E:\DATN\dataframe\train_file\89.txt,"Ngoài ra, trong paper , tác giả còn prune cả neurons, không chỉ mỗi weights."
9019,E:\DATN\dataframe\train_file\89.txt,"Note: Tensorflow có cung cấp cho chúng ta 1 module tensorflow-model-optimization giúp giải quyết bài toán này, chúng ta chỉ cần follow theo hướng dẫn tại  là có thể thực hiện được."
9020,E:\DATN\dataframe\train_file\89.txt,"Tuy nhiên, trong phần implementation để hiểu hơn về thuật toán, mình sẽ cùng nhau implement lại từ đầu để hiểu hơn về thuật toán thay vì chỉ biết dùng công cụ có sẵn"
9021,E:\DATN\dataframe\train_file\89.txt,2.2 Network Quantization
9022,E:\DATN\dataframe\train_file\89.txt,Ảnh minh họa cho quantization techniques
9023,E:\DATN\dataframe\train_file\89.txt,"Tại đây, chúng ta quan tâm đến việc tối ưu hóa việc lưu weight như thế nào hơn là tối ưu hóa giá trị weight đang có."
9024,E:\DATN\dataframe\train_file\89.txt,"Quay ngược lại lý thuyết arithmetic operations, hiện ta cần dùng 32bits để biểu diễn mỗi weight (floating-point of 32 bits), do đó ý tưởng chính của quantization là làm sao để giảm số lượng bit cần dùng để biểu diễn này xuống mà vẫn giữ được độ chính xác của mô hình."
9025,E:\DATN\dataframe\train_file\89.txt,Cụ thể hơn là chuyển hoá các floating-point arithmetic thành fixed-point trong các mạng neural networks.
9026,E:\DATN\dataframe\train_file\89.txt,Một số thuật ngữ về quantization chúng ta có thể quan tâm đến như:
9027,E:\DATN\dataframe\train_file\89.txt,"Low precision: biểu thị việc dùng các numeric format như FP16 (half precision floating point), INT8 (fixed point integer of 8 bits),... để biểu diễn weights"
9028,E:\DATN\dataframe\train_file\89.txt,"Mixed precision: dùng cả FP32 và FP16 cho việc lưu trữ, trong đó FP16 giúp giảm 1 nửa memory size, còn FP32 có nhiệm vụ lưu giữ lại những weights quan trọng nhất."
9029,E:\DATN\dataframe\train_file\89.txt,1 số sub-categories của quantization như:
9030,E:\DATN\dataframe\train_file\89.txt,: Neural networks với binary weight
9031,E:\DATN\dataframe\train_file\89.txt,": Neural networks với các giá trị weights trong khoảng +1, 0, -1"
9032,E:\DATN\dataframe\train_file\89.txt,Ví dụ 1 số kiểu kiến trúc áp dụng model quantization (ảnh copy)
9033,E:\DATN\dataframe\train_file\89.txt,"Hiện nay một số frameworks cung cấp cho chúng ta cả các Quantize/Dequantize layers giúp convert input/output thành INT8 trước khi đưa/lấy chúng qua/từ các Convolution/FC layers, về mặt bản chất thì các input/output và model vẫn có dạng format FP32."
9034,E:\DATN\dataframe\train_file\89.txt,Hoặc cũng có 1 số hỗ trợ việc convert cả mô hình sang kiểu INT8 luôn.
9035,E:\DATN\dataframe\train_file\89.txt,Cùng tham khảo hình phía trên.
9036,E:\DATN\dataframe\train_file\89.txt,2.3 Weight-Sharing
9037,E:\DATN\dataframe\train_file\89.txt,Ảnh minh họa: Weight Sharing (Copy từ official paper)
9038,E:\DATN\dataframe\train_file\89.txt,"Tại đây chúng ta cùng tìm hiểu một loại technique mới cũng được áp dụng rất nhiều trong model compression đó là Weight-Sharing, 1 số paper rất hay nói về technique này các bạn có thể đọc tại ."
9039,E:\DATN\dataframe\train_file\89.txt,Ý tưởng chung của thuật toán này đó là việc chia sẻ các tham số weight giữa các phần tử weight trong các matrix weight của mô hình.
9040,E:\DATN\dataframe\train_file\89.txt,"Như các mô hình thông thường, mỗi phần tử trong ma trận weight sẽ có giá trị riêng của chúng, nhưng khi áp dụng weight-sharing, các giá trị weight của ma trận sẽ được tổ chức lại thành các nhóm, các phần tử cùng nhóm sẽ có cùng chỉ số weight."
9041,E:\DATN\dataframe\train_file\89.txt,"Vậy tại sao nó lại tiết kiệm được bộ nhớ, giúp mô hình nhẹ hơn."
9042,E:\DATN\dataframe\train_file\89.txt,"Các bạn cùng quan sát hình phía trên, thay vì nó lưu toàn bộ weight thì giờ đây ta chỉ lưu lại giá trị weight của các nhóm và ma trận chỉ số nhóm cho các phần tử thuộc ma trận weight này."
9043,E:\DATN\dataframe\train_file\89.txt,"Phân tích thêm 1 chút nhé: Lấy ví dụ cách tính toán ở hình trên, đầu tiên ta khởi tạo giá trị các nhóm bằng cách lấy trung bình cộng của các giá trị gần giống nhau và lưu lại các chỉ số nhóm cho các phần tử này."
9044,E:\DATN\dataframe\train_file\89.txt,"Với mỗi lần tính toán gradient, các giá trị gradient của mỗi phần tử tại các nhóm sẽ được tính tổng lại rồi nhân với giá trị learning_rate."
9045,E:\DATN\dataframe\train_file\89.txt,Giờ đây ta sẽ áp dụng gradient descent lên các nhóm này.
9046,E:\DATN\dataframe\train_file\89.txt,"Việc chia sẻ weights như thế này tất nhiên sẽ ảnh hưởng đến độ chính xác của mô hình, do đó sau mỗi lần tính toán weight-sharing ta cần retrain để update và tìm được bộ tham số tốt nhất cho mô hình."
9047,E:\DATN\dataframe\train_file\89.txt,Ngoài ra việc tìm được số nhóm weight tối ưu cũng là rất quan trọng.
9048,E:\DATN\dataframe\train_file\89.txt,Mình sẽ chia sẽ cách thực hiện thuật toán này với tensorflow tại phần implementation.
9049,E:\DATN\dataframe\train_file\89.txt,2.4 Knowledge Distillation (KD)
9050,E:\DATN\dataframe\train_file\89.txt,"Thuật toán đầu tiên được sử dụng với cái tên knowledge transfer để xuất bởi Caruana, về sau được hiểu dưới context của Knowledge Distillation."
9051,E:\DATN\dataframe\train_file\89.txt,Tư tưởng chính của thuật toán là nén một mô hình lớn và sâu hơn dưới dạng một mô hình nhỏ hơn bằng cách cho mô hình nhỏ hơn bắt chước những gì mô hình lớn đã học được thông qua phân phối các output class từ softmax.
9052,E:\DATN\dataframe\train_file\89.txt,"Các mô hình kiểu này được training dựa theo kiểu teacher-student, mô hình lớn sẽ là teacher còn mô hình nhỏ hơn là student."
9053,E:\DATN\dataframe\train_file\89.txt,Các mô hình nhỏ sẽ học dựa trên các label hay soft-label được sinh ra từ mô hình lớn.
9054,E:\DATN\dataframe\train_file\89.txt,"Ngay từ đầu, điểm hạn chế của KD là không hiệu quả với các mô hình con với kiểu kiến trúc quá nông, quá ít tham số."
9055,E:\DATN\dataframe\train_file\89.txt,"Tuy nhiên với sự ra đời của 1 cách tiếp cận mới, FitNets, và các kiểu kiến trúc giúp mô hình nhẹ hơn, ít tham số hơn nhưng vẫn giữ được độ sâu như kiến trúc residual connection, inception, squeeze đã giúp KD trở lên mạnh mẽ hơn rất nhiều."
9056,E:\DATN\dataframe\train_file\89.txt,"Hạn chế của KD là nó chỉ áp dụng được cho các bài toán classification, vì mạng student học qua output lớp softmax của mạng teacher, và so sánh với 1 số thuật toán Model Compression khác, nó cũng tỏ ra kém hiệu quả hơn."
9057,E:\DATN\dataframe\train_file\89.txt,Coding Implementation
9058,E:\DATN\dataframe\train_file\89.txt,"Hiện nay, tensorflow đã cung cấp api giúp việc compress model rất hiệu quả."
9059,E:\DATN\dataframe\train_file\89.txt,"Tuy nhiên, để hiểu rõ bản chất vấn đề và mình cũng muốn biết đâu trong quá trình mày mò implement mình lại ra được ý tưởng gì đó để viết paper (hihi)."
9060,E:\DATN\dataframe\train_file\89.txt,"Ở phần này, mình follow theo tư tưởng của paper , bước 1 sẽ là network pruning, bước 2 là quantization và weight sharing, còn mình bỏ qua bước 3 vì huffman coding là 1 thuật toán riêng biệt và nên được tách ra thành 1 bài cụ thể thì hay hơn."
9061,E:\DATN\dataframe\train_file\89.txt,"Vì code cho toàn bộ quá trình training và các kỹ thuật là khá dài nên mình sẽ chỉ show lên 1 vài function chính nhất, phần source code mình sẽ cung cấp để mọi người tham khảo được kỹ hơn."
9062,E:\DATN\dataframe\train_file\89.txt,Giờ ta sẽ đi chi tiết vào từng phần 1.
